41,6,128,2026-05-05 09:41:23.098024+00,2026-05-05 12:50:22.554291+00
13,1,266,2026-05-04 09:17:46.654196+00,2026-05-06 00:59:29.277796+00
34,16,2,2026-05-05 12:00:21.593324+00,2026-05-05 12:00:51.121888+00
32,7,221,2026-05-05 03:13:06.627297+00,2026-05-05 11:02:17.274399+00
34,13,5,2026-05-05 12:00:27.095643+00,2026-05-05 12:01:05.638652+00
28,11,43,2026-05-04 18:34:40.978173+00,2026-05-04 18:42:33.348107+00
44,9,32,2026-05-05 13:28:47.974731+00,2026-05-05 14:02:26.139882+00
26,14,44,2026-05-04 16:38:53.668619+00,2026-05-04 16:46:58.522042+00
26,18,28,2026-05-04 16:38:58.670937+00,2026-05-04 16:47:00.022362+00
28,13,35,2026-05-04 18:34:54.488826+00,2026-05-04 18:42:37.850462+00
28,14,25,2026-05-04 18:34:46.484319+00,2026-05-04 18:42:37.850462+00
27,10,16,2026-05-04 17:56:49.435234+00,2026-05-04 18:08:06.032673+00
44,2,103,2026-05-05 13:26:24.528371+00,2026-05-05 14:03:27.715531+00
53,8,21,2026-05-05 13:26:28.900156+00,2026-05-05 13:38:27.971256+00
67,3,1207,2026-05-05 16:42:31.332476+00,2026-05-06 01:04:41.019599+00
19,17,118,2026-05-04 14:16:03.888433+00,2026-05-05 17:38:54.145778+00
29,7,23,2026-05-04 19:29:25.684928+00,2026-05-04 19:58:56.048646+00
42,19,122,2026-05-05 10:02:07.687838+00,2026-05-05 12:31:29.043957+00
64,3,2289,2026-05-05 16:50:14.689814+00,2026-05-06 01:04:43.520704+00
29,6,23,2026-05-04 19:29:25.684928+00,2026-05-04 19:59:04.063096+00
44,7,39,2026-05-05 13:27:12.932943+00,2026-05-05 14:02:29.649372+00
17,10,122,2026-05-04 13:09:12.211374+00,2026-05-05 03:18:01.349199+00
33,6,5,2026-05-05 03:11:47.571059+00,2026-05-05 03:15:48.732659+00
31,6,398,2026-05-05 02:43:45.719551+00,2026-05-06 01:04:46.020413+00
56,2,4124,2026-05-05 13:26:37.90995+00,2026-05-06 01:04:47.023771+00
17,4,341,2026-05-04 13:08:48.803256+00,2026-05-05 03:18:15.8625+00
28,20,10,2026-05-04 18:34:47.484691+00,2026-05-04 18:42:10.337308+00
17,1,624,2026-05-04 13:08:37.800068+00,2026-05-05 03:18:15.8625+00
35,10,8,2026-05-05 05:54:49.933462+00,2026-05-05 06:09:37.654466+00
42,13,359,2026-05-05 10:01:51.166534+00,2026-05-05 12:33:27.761331+00
11,4,12334,2026-05-04 09:12:44.916443+00,2026-05-06 01:04:47.524217+00
65,3,2324,2026-05-05 16:41:51.515602+00,2026-05-06 01:04:48.024951+00
44,10,26,2026-05-05 13:26:26.387252+00,2026-05-05 13:57:33.405454+00
44,4,87,2026-05-05 13:26:19.394965+00,2026-05-05 14:03:32.21969+00
37,18,339,2026-05-05 09:05:07.977162+00,2026-05-05 23:02:03.692056+00
34,11,8,2026-05-05 12:00:45.115365+00,2026-05-05 12:01:32.161306+00
48,10,25,2026-05-05 13:27:51.383288+00,2026-05-05 14:14:44.357788+00
43,4,123,2026-05-05 11:00:01.608451+00,2026-05-05 12:44:38.795048+00
30,1,1501,2026-05-05 02:41:58.604533+00,2026-05-06 01:03:53.468009+00
43,6,78,2026-05-05 11:00:10.118966+00,2026-05-05 12:44:40.295369+00
19,6,93,2026-05-04 14:03:35.405042+00,2026-05-05 17:34:12.402045+00
55,9,73,2026-05-05 13:26:28.900156+00,2026-05-05 14:00:38.552752+00
35,5,22,2026-05-05 05:55:03.945753+00,2026-05-05 06:10:01.661744+00
34,14,5,2026-05-05 12:00:35.104662+00,2026-05-05 13:33:51.262519+00
33,2,23,2026-05-05 03:11:48.07219+00,2026-05-05 03:16:21.771312+00
46,6,47,2026-05-05 13:26:21.395947+00,2026-05-05 14:02:37.161129+00
43,1,205,2026-05-05 11:00:09.61814+00,2026-05-05 12:44:43.798682+00
19,12,289,2026-05-04 14:16:03.389231+00,2026-05-05 17:39:07.15981+00
37,5,17,2026-05-05 09:03:42.773983+00,2026-05-05 09:21:11.072342+00
43,3,147,2026-05-05 10:59:39.076612+00,2026-05-05 12:44:44.29938+00
20,8,156,2026-05-04 15:21:14.068593+00,2026-05-05 15:46:10.069497+00
61,10,496,2026-05-05 16:41:45.069875+00,2026-05-06 01:03:59.874653+00
32,9,182,2026-05-05 03:17:22.313452+00,2026-05-05 11:02:41.774318+00
53,7,18,2026-05-05 13:26:36.095244+00,2026-05-05 13:38:34.002115+00
54,5,177,2026-05-05 13:30:38.604017+00,2026-05-05 14:20:37.683448+00
47,4,1225,2026-05-05 13:26:22.896667+00,2026-05-06 01:04:06.484776+00
46,4,96,2026-05-05 13:26:29.900937+00,2026-05-05 14:02:43.169905+00
39,18,386,2026-05-05 09:25:50.940236+00,2026-05-05 12:30:40.584414+00
55,4,144,2026-05-05 13:27:11.432857+00,2026-05-05 14:00:51.057279+00
37,20,245,2026-05-05 09:04:55.46824+00,2026-05-05 23:02:12.197122+00
55,7,91,2026-05-05 13:26:29.900937+00,2026-05-05 14:00:56.061314+00
38,16,1113,2026-05-05 09:24:35.38674+00,2026-05-05 23:02:12.698312+00
41,20,53,2026-05-05 10:00:09.589759+00,2026-05-05 14:01:52.600304+00
32,1,920,2026-05-05 03:12:43.113436+00,2026-05-05 11:04:50.365397+00
46,10,27,2026-05-05 13:26:25.027223+00,2026-05-05 14:01:57.612134+00
32,4,429,2026-05-05 03:12:53.121724+00,2026-05-05 11:04:51.865797+00
14,11,41,2026-05-04 10:57:40.443346+00,2026-05-05 13:08:54.977082+00
43,15,31,2026-05-05 16:21:29.531318+00,2026-05-05 16:29:58.73302+00
25,20,127,2026-05-04 23:58:45.790344+00,2026-05-06 00:15:05.508367+00
62,5,1269,2026-05-05 16:41:53.808717+00,2026-05-06 01:04:21.000656+00
25,16,235,2026-05-04 23:57:43.752508+00,2026-05-06 00:15:05.508367+00
38,20,551,2026-05-05 09:24:18.873121+00,2026-05-05 23:02:16.701406+00
41,15,108,2026-05-05 09:59:53.573738+00,2026-05-05 14:02:01.113687+00
25,12,593,2026-05-04 15:31:26.052457+00,2026-05-06 00:15:06.51187+00
38,12,2219,2026-05-05 09:24:20.375816+00,2026-05-05 23:02:17.701654+00
46,1,155,2026-05-05 13:26:16.828852+00,2026-05-05 14:02:05.119067+00
42,11,491,2026-05-05 10:01:36.651442+00,2026-05-05 12:33:52.289972+00
11,8,5273,2026-05-04 09:13:27.463407+00,2026-05-06 01:01:11.336645+00
53,10,7,2026-05-05 13:26:35.082003+00,2026-05-05 13:30:40.106704+00
45,5,122,2026-05-05 13:30:34.597125+00,2026-05-05 14:46:57.032475+00
46,9,31,2026-05-05 13:26:22.896667+00,2026-05-05 14:02:06.120514+00
44,8,26,2026-05-05 13:28:15.451462+00,2026-05-05 14:03:10.198296+00
11,19,1593,2026-05-04 11:08:41.903634+00,2026-05-06 00:15:10.014001+00
31,7,367,2026-05-05 02:44:21.562136+00,2026-05-06 01:04:30.1863+00
48,8,41,2026-05-05 13:26:42.41483+00,2026-05-05 14:17:18.530352+00
65,9,722,2026-05-05 16:41:45.069875+00,2026-05-06 01:04:31.834657+00
56,10,933,2026-05-05 13:26:33.881654+00,2026-05-06 01:03:15.932052+00
11,3,15639,2026-05-04 09:13:06.441291+00,2026-05-06 01:04:32.835071+00
40,3,277,2026-05-05 09:30:47.091669+00,2026-05-05 13:44:06.536141+00
67,6,664,2026-05-05 16:43:43.089183+00,2026-05-06 01:01:22.329155+00
32,12,625,2026-05-05 03:40:51.995+00,2026-05-05 18:26:21.06954+00
32,11,778,2026-05-05 03:40:47.991143+00,2026-05-05 18:26:22.071329+00
41,12,193,2026-05-05 09:59:50.068526+00,2026-05-05 14:02:11.629607+00
45,6,92,2026-05-05 13:38:09.97364+00,2026-05-05 14:47:05.533897+00
41,9,88,2026-05-05 09:41:25.021721+00,2026-05-05 12:50:14.546427+00
55,5,134,2026-05-05 13:26:37.5475+00,2026-05-05 14:01:13.941978+00
40,1,478,2026-05-05 09:30:54.597648+00,2026-05-05 13:44:11.752278+00
55,6,108,2026-05-05 13:26:32.839607+00,2026-05-05 14:00:15.545264+00
41,4,204,2026-05-05 09:41:20.596353+00,2026-05-05 12:50:20.049539+00
50,9,14,2026-05-05 13:26:45.188963+00,2026-05-05 13:41:00.604359+00
39,11,1309,2026-05-05 09:24:28.880837+00,2026-05-05 12:31:13.122321+00
40,6,158,2026-05-05 09:31:20.125614+00,2026-05-05 13:44:12.75291+00
47,10,362,2026-05-05 13:28:10.948859+00,2026-05-06 01:03:32.929233+00
41,2,325,2026-05-05 09:41:27.604649+00,2026-05-05 12:50:24.056189+00
15,3,3615,2026-05-04 11:31:04.278096+00,2026-05-05 17:11:34.389181+00
34,17,1,2026-05-05 12:01:11.639771+00,2026-05-05 12:01:11.639771+00
45,3,162,2026-05-05 13:38:28.78141+00,2026-05-05 14:47:13.035863+00
50,3,33,2026-05-05 13:26:33.881654+00,2026-05-05 13:41:05.107081+00
20,19,279,2026-05-04 15:31:00.036318+00,2026-05-05 15:44:48.030806+00
15,1,5307,2026-05-04 11:30:55.772779+00,2026-05-05 17:11:41.702642+00
50,4,21,2026-05-05 13:26:23.397027+00,2026-05-05 13:41:10.162817+00
20,20,279,2026-05-04 15:30:49.02265+00,2026-05-05 15:44:54.536373+00
39,14,672,2026-05-05 09:24:23.877689+00,2026-05-05 12:31:23.635982+00
20,15,572,2026-05-04 15:30:49.523101+00,2026-05-05 15:44:59.039876+00
20,12,1107,2026-05-04 15:31:05.038786+00,2026-05-05 15:45:02.539721+00
20,16,513,2026-05-04 15:30:49.523101+00,2026-05-05 15:45:04.039945+00
41,7,112,2026-05-05 09:41:27.103498+00,2026-05-05 12:50:25.056787+00
28,15,21,2026-05-04 18:35:18.508256+00,2026-05-04 18:42:56.362788+00
17,8,165,2026-05-04 13:09:17.326654+00,2026-05-05 03:18:03.350723+00
48,2,114,2026-05-05 13:28:48.102414+00,2026-05-05 14:20:26.679116+00
53,6,27,2026-05-05 13:26:38.216789+00,2026-05-05 13:38:25.888824+00
56,6,1967,2026-05-05 13:26:39.412222+00,2026-05-06 01:04:37.517931+00
35,8,16,2026-05-05 05:55:00.943054+00,2026-05-05 06:09:57.160729+00
33,5,9,2026-05-05 03:12:27.104135+00,2026-05-05 03:15:12.206114+00
29,10,12,2026-05-04 19:30:02.455302+00,2026-05-04 19:59:21.073404+00
56,7,1634,2026-05-05 13:26:37.90995+00,2026-05-06 01:04:41.51953+00
47,5,890,2026-05-05 13:28:12.950256+00,2026-05-06 01:04:42.51963+00
29,3,49,2026-05-04 19:29:29.187205+00,2026-05-04 19:59:33.582977+00
56,4,2684,2026-05-05 13:26:31.403342+00,2026-05-06 01:04:43.520704+00
11,10,3570,2026-05-04 09:13:25.963645+00,2026-05-06 01:04:43.75269+00
11,9,4396,2026-05-04 09:12:52.923192+00,2026-05-06 01:04:45.20049+00
63,3,2076,2026-05-05 16:41:52.80763+00,2026-05-06 01:04:47.524217+00
34,2,1446,2026-05-05 04:37:59.430481+00,2026-05-06 01:02:41.886709+00
43,8,55,2026-05-05 11:00:05.6133+00,2026-05-05 12:44:44.29938+00
45,10,44,2026-05-05 13:38:42.011066+00,2026-05-05 14:44:32.388816+00
37,10,6,2026-05-05 09:04:10.799415+00,2026-05-05 09:21:03.062626+00
50,7,17,2026-05-05 13:27:22.93509+00,2026-05-05 13:39:30.059105+00
37,6,9,2026-05-05 09:03:59.290266+00,2026-05-05 09:21:09.068059+00
37,3,27,2026-05-05 09:03:47.276556+00,2026-05-05 09:21:11.572639+00
42,17,167,2026-05-05 10:01:42.157848+00,2026-05-05 12:32:40.717134+00
19,15,163,2026-05-04 14:16:57.419373+00,2026-05-05 17:38:54.145778+00
38,19,606,2026-05-05 09:25:13.915662+00,2026-05-05 23:02:07.193278+00
11,5,9894,2026-05-04 09:12:46.91737+00,2026-05-06 01:03:54.469612+00
61,9,586,2026-05-05 16:42:29.330227+00,2026-05-06 01:03:55.469628+00
39,19,322,2026-05-05 09:24:28.380197+00,2026-05-05 12:30:41.084653+00
46,3,99,2026-05-05 13:26:44.91697+00,2026-05-05 14:02:31.652525+00
42,12,444,2026-05-05 10:01:57.675353+00,2026-05-05 12:33:56.295238+00
11,17,2360,2026-05-04 10:57:35.440423+00,2026-05-06 00:15:09.01385+00
41,10,73,2026-05-05 09:41:44.128164+00,2026-05-05 12:50:17.047121+00
53,2,44,2026-05-05 13:26:26.893319+00,2026-05-05 13:38:33.000887+00
19,11,310,2026-05-04 14:16:06.890406+00,2026-05-05 17:39:07.15981+00
53,4,28,2026-05-05 13:26:45.795597+00,2026-05-05 13:37:39.938059+00
11,18,1743,2026-05-04 10:57:35.679379+00,2026-05-06 00:15:17.017269+00
38,14,1289,2026-05-05 09:24:39.389536+00,2026-05-05 23:02:15.199987+00
50,6,16,2026-05-05 13:26:25.302341+00,2026-05-05 13:41:40.903301+00
32,19,150,2026-05-05 03:41:51.553841+00,2026-05-05 18:26:18.066484+00
55,1,183,2026-05-05 13:26:33.405+00,2026-05-05 14:00:37.55269+00
47,9,456,2026-05-05 13:26:35.407288+00,2026-05-06 01:03:09.420342+00
40,4,264,2026-05-05 09:30:57.602094+00,2026-05-05 13:44:06.751091+00
34,6,604,2026-05-05 04:39:53.496753+00,2026-05-06 01:04:07.204724+00
53,5,27,2026-05-05 13:26:34.4053+00,2026-05-05 13:38:37.003606+00
44,6,67,2026-05-05 13:26:21.896315+00,2026-05-05 14:02:36.159946+00
50,10,11,2026-05-05 13:26:55.425178+00,2026-05-05 13:39:44.239729+00
34,10,321,2026-05-05 04:38:20.943842+00,2026-05-06 00:58:14.0501+00
32,14,389,2026-05-05 03:41:45.549236+00,2026-05-05 18:26:21.06954+00
37,12,917,2026-05-05 09:04:57.970026+00,2026-05-05 23:01:32.668016+00
42,15,246,2026-05-05 10:03:03.242434+00,2026-05-05 12:32:24.202936+00
42,20,87,2026-05-05 10:01:47.662379+00,2026-05-05 12:31:00.109504+00
54,6,144,2026-05-05 13:30:35.098262+00,2026-05-05 14:20:44.186449+00
55,8,68,2026-05-05 13:27:02.9284+00,2026-05-05 14:00:41.053824+00
60,9,347,2026-05-05 16:43:54.274077+00,2026-05-06 01:02:07.845733+00
30,7,370,2026-05-05 02:42:03.346044+00,2026-05-06 01:02:08.525787+00
60,6,627,2026-05-05 16:42:00.813447+00,2026-05-06 01:03:20.433927+00
48,1,180,2026-05-05 13:26:15.891443+00,2026-05-05 14:19:42.660647+00
53,3,41,2026-05-05 13:26:34.906431+00,2026-05-05 13:38:42.511688+00
34,5,779,2026-05-05 04:38:22.444208+00,2026-05-06 01:04:11.067638+00
44,1,129,2026-05-05 13:26:23.897174+00,2026-05-05 14:02:41.167184+00
46,8,33,2026-05-05 13:26:29.40065+00,2026-05-05 14:01:56.107045+00
54,9,69,2026-05-05 13:38:47.017321+00,2026-05-05 14:20:50.188618+00
45,4,146,2026-05-05 13:30:30.877088+00,2026-05-05 14:46:56.031278+00
45,8,66,2026-05-05 13:30:54.124782+00,2026-05-05 14:46:01.005879+00
30,2,836,2026-05-05 02:42:08.945159+00,2026-05-06 01:03:25.439515+00
43,17,18,2026-05-05 16:22:17.843057+00,2026-05-05 16:29:55.231098+00
43,13,52,2026-05-05 16:22:07.836548+00,2026-05-05 16:29:56.232811+00
39,12,1172,2026-05-05 09:24:37.888396+00,2026-05-05 12:31:19.632437+00
54,4,191,2026-05-05 13:30:28.089271+00,2026-05-05 14:20:54.192872+00
46,2,125,2026-05-05 13:26:29.40065+00,2026-05-05 14:02:45.493655+00
39,13,1083,2026-05-05 09:24:22.376819+00,2026-05-05 12:31:23.136193+00
19,8,61,2026-05-04 14:07:24.116024+00,2026-05-05 17:34:17.407213+00
41,19,64,2026-05-05 09:59:38.562085+00,2026-05-05 14:02:06.120514+00
31,2,815,2026-05-05 02:43:42.718279+00,2026-05-06 01:04:22.003283+00
43,11,64,2026-05-05 16:21:33.299634+00,2026-05-05 16:30:00.234341+00
38,15,1129,2026-05-05 09:24:42.392638+00,2026-05-05 23:02:21.205507+00
11,6,8508,2026-05-04 09:12:44.916443+00,2026-05-06 01:04:23.125701+00
67,4,1006,2026-05-05 16:42:04.816226+00,2026-05-06 01:04:23.504966+00
47,6,798,2026-05-05 13:26:37.90995+00,2026-05-06 01:04:23.963059+00
63,9,738,2026-05-05 16:41:49.803508+00,2026-05-06 01:04:26.508665+00
11,2,18332,2026-05-04 09:12:44.916443+00,2026-05-06 01:04:27.509316+00
63,7,1022,2026-05-05 16:42:26.828107+00,2026-05-06 01:04:28.889331+00
38,13,1973,2026-05-05 09:24:22.376819+00,2026-05-05 23:02:22.70549+00
64,2,3971,2026-05-05 16:50:16.65799+00,2026-05-06 01:04:32.512255+00
64,10,714,2026-05-05 16:51:45.536327+00,2026-05-06 01:04:32.835071+00
66,9,770,2026-05-05 16:42:16.32366+00,2026-05-06 00:53:22.965109+00
56,9,1124,2026-05-05 13:26:43.916198+00,2026-05-06 01:04:33.838373+00
38,18,727,2026-05-05 09:24:27.879641+00,2026-05-05 23:02:25.70765+00
38,11,2561,2026-05-05 09:24:25.878214+00,2026-05-05 23:02:25.70765+00
44,5,67,2026-05-05 13:26:20.39576+00,2026-05-05 14:02:54.684286+00
20,13,986,2026-05-04 15:31:02.036307+00,2026-05-05 15:45:05.040403+00
46,7,48,2026-05-05 13:26:20.771805+00,2026-05-05 14:02:17.031202+00
48,4,94,2026-05-05 13:26:49.350829+00,2026-05-05 14:20:04.669362+00
54,1,444,2026-05-05 13:30:29.089724+00,2026-05-05 14:21:05.201763+00
15,5,2451,2026-05-04 11:30:49.767397+00,2026-05-05 17:11:44.207287+00
54,8,98,2026-05-05 13:30:32.593041+00,2026-05-05 14:20:12.671544+00
45,1,287,2026-05-05 13:30:40.438036+00,2026-05-05 14:47:21.041165+00
50,5,37,2026-05-05 13:27:17.433119+00,2026-05-05 13:41:18.610995+00
55,10,57,2026-05-05 13:26:38.216789+00,2026-05-05 14:00:18.547822+00
48,6,61,2026-05-05 13:28:13.95074+00,2026-05-05 14:19:16.644753+00
54,2,437,2026-05-05 13:30:27.088416+00,2026-05-05 14:21:20.241776+00
48,3,123,2026-05-05 13:26:25.027223+00,2026-05-05 14:18:21.095754+00
50,8,15,2026-05-05 13:26:27.399979+00,2026-05-05 13:41:24.112446+00
55,3,205,2026-05-05 13:26:34.906431+00,2026-05-05 14:01:13.941978+00
53,1,45,2026-05-05 13:26:30.402001+00,2026-05-05 13:38:17.737742+00
47,1,2316,2026-05-05 13:27:01.68724+00,2026-05-06 01:04:38.018502+00
64,4,1911,2026-05-05 16:50:24.461138+00,2026-05-06 01:04:38.518758+00
66,4,1669,2026-05-05 16:42:21.827169+00,2026-05-06 01:04:39.018531+00
66,8,843,2026-05-05 16:41:47.593174+00,2026-05-06 00:53:42.777989+00
62,9,597,2026-05-05 16:42:34.250497+00,2026-05-06 01:04:41.51953+00
55,2,197,2026-05-05 13:26:44.373458+00,2026-05-05 14:00:58.061516+00
67,7,520,2026-05-05 16:42:37.101594+00,2026-05-06 01:01:43.335296+00
50,1,81,2026-05-05 13:26:23.397027+00,2026-05-05 13:41:10.609284+00
65,6,1214,2026-05-05 16:42:52.849135+00,2026-05-06 01:04:42.8692+00
61,3,1741,2026-05-05 16:42:12.821148+00,2026-05-06 01:04:45.019693+00
43,14,42,2026-05-05 16:21:37.805392+00,2026-05-05 16:29:57.732337+00
43,18,19,2026-05-05 16:21:51.820791+00,2026-05-05 16:29:57.732337+00
45,2,204,2026-05-05 13:30:35.098262+00,2026-05-05 14:47:26.042922+00
65,2,2280,2026-05-05 16:41:43.296586+00,2026-05-06 01:04:45.519951+00
66,1,2474,2026-05-05 16:42:00.313498+00,2026-05-06 01:04:45.676089+00
66,7,1032,2026-05-05 16:42:21.827169+00,2026-05-06 01:04:46.520726+00
56,5,2367,2026-05-05 13:26:47.417451+00,2026-05-06 01:04:47.023771+00
65,10,629,2026-05-05 16:41:54.933231+00,2026-05-06 01:04:47.102352+00
62,2,1904,2026-05-05 16:41:51.806158+00,2026-05-06 01:04:47.524217+00
61,7,886,2026-05-05 16:41:47.593174+00,2026-05-06 01:03:59.474452+00
11,16,2751,2026-05-04 10:57:20.289403+00,2026-05-06 00:15:02.508058+00
67,5,743,2026-05-05 16:42:18.218941+00,2026-05-06 01:04:04.48151+00
11,14,4479,2026-05-04 10:57:09.417856+00,2026-05-06 00:59:19.273939+00
60,8,422,2026-05-05 16:41:46.801342+00,2026-05-06 01:04:09.005458+00
63,5,1521,2026-05-05 16:41:46.801342+00,2026-05-06 01:04:12.163109+00
56,8,1303,2026-05-05 13:27:03.428623+00,2026-05-06 01:04:13.755824+00
67,8,412,2026-05-05 16:43:30.883481+00,2026-05-06 01:04:13.992705+00
64,7,1154,2026-05-05 16:50:27.405015+00,2026-05-06 01:04:14.20736+00
64,5,1618,2026-05-05 16:50:27.163449+00,2026-05-06 01:04:14.996037+00
11,11,7004,2026-05-04 10:57:09.417856+00,2026-05-06 00:15:18.01773+00
64,9,810,2026-05-05 16:50:27.163449+00,2026-05-06 01:04:18.499459+00
60,3,1089,2026-05-05 16:41:56.811028+00,2026-05-06 01:04:22.504214+00
65,8,873,2026-05-05 16:42:21.827169+00,2026-05-06 01:04:29.986212+00
61,1,2382,2026-05-05 16:41:44.297547+00,2026-05-06 01:04:29.986212+00
66,6,1339,2026-05-05 16:42:08.819134+00,2026-05-06 01:04:31.191487+00
11,1,21957,2026-05-04 09:12:55.924479+00,2026-05-06 01:04:32.196307+00
66,5,1412,2026-05-05 16:41:50.804238+00,2026-05-06 01:04:33.838373+00
64,8,940,2026-05-05 16:50:18.541463+00,2026-05-06 01:04:34.514104+00
44,3,100,2026-05-05 13:26:28.319106+00,2026-05-05 14:02:51.680242+00
62,7,836,2026-05-05 16:42:13.091342+00,2026-05-06 01:02:36.380181+00
60,10,284,2026-05-05 16:41:58.866066+00,2026-05-06 01:04:36.517029+00
43,16,32,2026-05-05 16:21:45.763163+00,2026-05-05 16:29:58.233524+00
45,7,73,2026-05-05 13:38:28.996508+00,2026-05-05 14:46:38.881702+00
67,2,1219,2026-05-05 16:42:35.336724+00,2026-05-06 01:04:37.017787+00
41,13,106,2026-05-05 09:59:52.071777+00,2026-05-05 14:01:54.102793+00
50,2,71,2026-05-05 13:26:27.719942+00,2026-05-05 13:41:38.120328+00
64,6,1389,2026-05-05 16:50:20.159218+00,2026-05-06 01:04:38.018502+00
65,5,1424,2026-05-05 16:42:24.82767+00,2026-05-06 01:04:38.518758+00
67,10,314,2026-05-05 16:42:33.835137+00,2026-05-06 01:04:38.518758+00
56,3,3411,2026-05-05 13:26:37.90995+00,2026-05-06 01:04:39.518331+00
62,1,2355,2026-05-05 16:41:39.290384+00,2026-05-06 01:04:40.169369+00
65,7,1074,2026-05-05 16:41:59.812617+00,2026-05-06 01:04:40.24065+00
63,4,1768,2026-05-05 16:41:53.308275+00,2026-05-06 01:04:40.51942+00
61,5,1278,2026-05-05 16:41:58.311356+00,2026-05-06 01:04:41.51953+00
65,4,1629,2026-05-05 16:42:01.813263+00,2026-05-06 01:04:42.8692+00
62,8,641,2026-05-05 16:42:13.822021+00,2026-05-06 01:04:43.177133+00
19,14,198,2026-05-04 14:16:04.388501+00,2026-05-05 17:38:57.651198+00
64,1,4208,2026-05-05 16:50:17.739145+00,2026-05-06 01:04:43.75269+00
67,1,1779,2026-05-05 16:42:23.187179+00,2026-05-06 01:04:45.019693+00
61,2,1954,2026-05-05 16:41:48.302939+00,2026-05-06 01:04:45.019693+00
61,4,1564,2026-05-05 16:43:01.855661+00,2026-05-06 01:04:45.20049+00
66,3,2334,2026-05-05 16:41:52.307231+00,2026-05-06 01:04:46.221423+00
65,1,2526,2026-05-05 16:41:54.169349+00,2026-05-06 01:04:46.520726+00
31,4,723,2026-05-05 02:43:38.715221+00,2026-05-06 01:04:48.024951+00
61,6,1091,2026-05-05 16:41:52.307231+00,2026-05-06 01:03:51.9667+00
60,7,558,2026-05-05 16:41:37.287826+00,2026-05-06 01:03:54.469612+00
11,15,3457,2026-05-04 10:57:17.428286+00,2026-05-06 00:59:20.775003+00
66,10,678,2026-05-05 16:41:52.307231+00,2026-05-06 01:04:04.946325+00
62,10,515,2026-05-05 16:43:18.295303+00,2026-05-06 01:03:05.417014+00
60,1,1773,2026-05-05 16:41:52.307231+00,2026-05-06 01:04:13.992705+00
61,8,673,2026-05-05 16:41:49.158605+00,2026-05-06 01:04:19.499817+00
62,3,1734,2026-05-05 16:42:19.325651+00,2026-05-06 01:04:19.774197+00
60,4,978,2026-05-05 16:41:42.193313+00,2026-05-06 01:04:21.000656+00
62,6,1057,2026-05-05 16:41:49.158605+00,2026-05-06 01:03:23.437745+00
63,10,567,2026-05-05 16:42:22.195486+00,2026-05-06 01:04:24.505712+00
63,6,1197,2026-05-05 16:42:17.13676+00,2026-05-06 01:04:25.007253+00
63,8,838,2026-05-05 16:41:57.811655+00,2026-05-06 01:04:30.823478+00
11,7,6946,2026-05-04 09:12:50.422493+00,2026-05-06 01:04:32.835071+00
60,2,1274,2026-05-05 16:41:55.810454+00,2026-05-06 01:04:33.512273+00
66,2,2430,2026-05-05 16:42:10.820683+00,2026-05-06 01:04:35.516236+00
47,8,497,2026-05-05 13:29:11.998168+00,2026-05-06 01:03:27.942219+00
